"rfmo","lon","lat","year","effort_t_hooks","catch_tot_mt","catch_tot_n","catch_bet_mt","catch_bet_n","catch_alb_mt","catch_alb_n","catch_yft_mt","catch_yft_n"
"wcpfc",132.5,12.5,1979,2034.818,429.019,20466,36.261,1054,1.831,75,390.927,19337
"wcpfc",132.5,12.5,1980,1608.548,333.543,10896,15.335,426,0.673,28,317.535,10442
"wcpfc",132.5,12.5,1991,7952.863,1637.576,41050,1013.089,21243,5.891,237,618.596,19570
"wcpfc",132.5,12.5,1992,3034.401,234.77,6916,34.598,737,5.183,209,194.989,5970
"wcpfc",132.5,12.5,1996,1666.528,766.569,17658,365.685,7188,1.21,50,399.674,10420
"wcpfc",132.5,12.5,2001,1503.463,298.365,9707,71.129,1677,0,0,227.236,8030
"wcpfc",132.5,12.5,2002,1307.894,258.416,8260,68.39,1484,0,0,190.026,6776
"wcpfc",132.5,12.5,2003,1326.851,284.955,8559,77.577,1841,0,0,207.378,6718
"wcpfc",132.5,12.5,2007,5615.386,458.938,10752,156.819,3279,24.244,324,277.875,7149
"wcpfc",132.5,12.5,2008,5334.475,421.614,13716,66.237,1421,15.715,917,339.662,11378
"wcpfc",132.5,12.5,2009,3332.928,213.065,6907,44.384,1082,8.374,724,160.307,5101
"wcpfc",132.5,12.5,2010,5932.024,339.676,12647,28.994,701,22.455,1885,288.227,10061
"wcpfc",132.5,12.5,2011,7174.297,388.572,14199,80.698,1924,14.457,996,293.417,11279
"wcpfc",132.5,12.5,2012,3769.632,148.644,4600,54.441,1185,6.86,404,87.343,3011
"wcpfc",132.5,12.5,2013,2522.142,208.346,7867,54.492,1428,5.642,480,148.212,5959
"wcpfc",132.5,12.5,2014,3840.846,406.232,15331,137.465,4187,18.904,1456,249.863,9688
"wcpfc",132.5,12.5,2015,9401.404,616.832,25866,139.287,4305,32.09,2300,445.455,19261
"wcpfc",132.5,12.5,2016,6348.619,413.07,18320,85.641,2545,4.349,262,323.08,15513
"wcpfc",132.5,12.5,2017,11588.094,1139.365,40421,264.156,6364,45.966,2896,829.243,31161
"wcpfc",132.5,12.5,2018,3735.52,552.944,15849,168.46,3647,31.884,1574,352.6,10628
"wcpfc",132.5,12.5,2019,8814.914,1152.201,50643,240.18,6048,193.526,13315,718.495,31280
"wcpfc",132.5,12.5,2020,4534.041,418.302,17220,167.401,5246,63.155,5006,187.746,6968
"wcpfc",132.5,12.5,2021,4063.968,574.268,31800,116.253,3611,259.665,19192,198.35,8997
"wcpfc",132.5,12.5,2022,3593.861,407.528,18017,116.687,3830,111.376,6676,179.465,7511
"wcpfc",132.5,12.5,2023,3659.624,532.46,30718,75.915,2593,298.132,21668,158.413,6457
"wcpfc",132.5,12.5,2024,5374.815,741.813,40001,98.855,3541,457.912,28172,185.046,8288
"wcpfc",137.5,12.5,1962,1223.496,711.877,23888,150.412,4624,28.998,1661,532.467,17603
"wcpfc",137.5,12.5,1973,1253.858,947.812,26132,199.88,4909,12.93,968,735.002,20255
"wcpfc",137.5,12.5,1974,3223.029,1799.283,66203,547.281,13358,45.427,3391,1206.575,49454
"wcpfc",137.5,12.5,1975,2785.387,2325.345,69098,429.066,10587,79.547,5109,1816.732,53402
"wcpfc",137.5,12.5,1976,4240.304,3049.139,95591,676.64,17600,47.519,3058,2324.98,74933
"wcpfc",137.5,12.5,1977,3921.871,2660.008,89096,787.226,22554,16.124,1137,1856.658,65405
"wcpfc",137.5,12.5,1978,5050.419,4215.161,148506,435.694,13854,16.176,1147,3763.291,133505
"wcpfc",137.5,12.5,1979,2468.782,1351.315,49665,318.682,8823,3.707,306,1028.926,40536
"wcpfc",137.5,12.5,1981,1396.7,566.528,20276,86.257,2929,7.493,593,472.778,16754
"wcpfc",137.5,12.5,1995,2054.57,717.536,15880,506.435,9901,0,0,211.101,5979
"wcpfc",137.5,12.5,2007,2767.04,69.599,1644,31.119,641,0,0,38.48,1003
"wcpfc",137.5,12.5,2008,3465.676,176.8,5608,37.553,739,5.191,294,134.056,4575
"wcpfc",137.5,12.5,2009,3276.736,66.626,2699,8.458,249,4.584,325,53.584,2125
"wcpfc",137.5,12.5,2010,2471.654,147.343,6377,7.963,214,14.055,1069,125.325,5094
"wcpfc",137.5,12.5,2011,3213.37,150.335,6122,8.199,213,15.758,953,126.378,4956
"wcpfc",137.5,12.5,2012,3304.138,54.033,2144,4.275,105,5.87,351,43.888,1688
"wcpfc",137.5,12.5,2013,2292.172,171.548,10282,8.922,319,60.878,3394,101.748,6569
"wcpfc",137.5,12.5,2014,2099.65,76.588,4129,9.454,461,17.898,1026,49.236,2642
"wcpfc",137.5,12.5,2015,4552.442,236.544,13085,39.781,1391,74.255,4431,122.508,7263
"wcpfc",137.5,12.5,2016,4668.938,176.964,9247,22.208,837,20.874,1329,133.882,7081
"wcpfc",137.5,12.5,2017,5406.641,224.529,10972,14.427,426,49.941,2678,160.161,7868
"wcpfc",137.5,12.5,2018,2288.866,156.915,6566,8.485,285,49.17,2311,99.26,3970
"wcpfc",137.5,12.5,2019,4222.763,427.048,22901,38.197,1147,147.333,9219,241.518,12535
"wcpfc",137.5,12.5,2020,2048.581,96.581,5535,13.467,603,39.455,2944,43.659,1988
"wcpfc",137.5,12.5,2021,2988.61,458.973,29959,26.863,1100,332.457,23468,99.653,5391
"wcpfc",137.5,12.5,2022,1647.58,239.622,12798,21.508,1115,137.437,8153,80.677,3530
"wcpfc",137.5,12.5,2023,2437.644,324.785,17356,25.115,984,213.497,12195,86.173,4177
"wcpfc",137.5,12.5,2024,2765.548,611.015,31592,99.675,3128,397.578,22757,113.762,5707
"wcpfc",142.5,12.5,1974,1681.723,859.778,28164,264.298,7334,51.71,3860,543.77,16970
"wcpfc",142.5,12.5,1975,2381.506,1354.088,40942,387.944,9116,60.179,3865,905.965,27961
"wcpfc",142.5,12.5,1976,2543.985,1599.656,56577,305.279,12362,109.008,7015,1185.369,37200
"wcpfc",142.5,12.5,1977,3669.838,2777.471,92832,651.391,22147,51.365,3622,2074.715,67063
"wcpfc",142.5,12.5,1978,3835.228,2992.757,116003,393.492,11499,11.268,799,2587.997,103705
"wcpfc",142.5,12.5,1979,2607.738,1537.328,50970,375.894,10454,1.974,163,1159.46,40353
"wcpfc",142.5,12.5,2011,1251.091,27.924,1004,1.705,39,3.563,198,22.656,767
"wcpfc",142.5,12.5,2012,1327.974,31.975,1457,2.568,65,6.412,388,22.995,1004
"wcpfc",142.5,12.5,2016,2277.072,182.678,9963,11.141,372,95.963,5803,75.574,3788
"wcpfc",142.5,12.5,2017,1306.32,85.264,4468,3.303,125,39.996,2021,41.965,2322
"wcpfc",142.5,12.5,2019,1272.092,120.854,6890,3.29,132,38.003,1978,79.561,4780
"wcpfc",147.5,12.5,1959,2018.021,1326.956,39817,623.123,15676,11.67,592,692.163,23549
"wcpfc",147.5,12.5,1974,1399.725,685.243,23709,209.914,6543,55.983,4179,419.346,12987
"wcpfc",147.5,12.5,1975,1396.633,764.973,22779,252.614,5936,31.498,2023,480.861,14820
"wcpfc",147.5,12.5,1977,3267.324,2993.205,95102,770.681,24874,14.223,1003,2208.301,69225
"wcpfc",147.5,12.5,1978,2332.424,1870.096,69873,263.374,7373,10.706,759,1596.016,61741
"wcpfc",147.5,12.5,1979,2474.613,1465.767,48995,390.717,10959,7.595,627,1067.455,37409
"wcpfc",147.5,12.5,1983,1227.6,648.831,24118,128.109,3710,7.586,460,513.136,19948
"wcpfc",147.5,12.5,2009,1612.537,63.111,2378,6.997,181,5.716,408,50.398,1789
"wcpfc",147.5,12.5,2016,1303.25,91.558,4000,22.904,724,5.281,310,63.373,2966
"wcpfc",152.5,12.5,1959,1774.35,1421.764,41354,698.842,16726,11.788,598,711.134,24030
"wcpfc",152.5,12.5,1962,3063.913,1258.963,43917,678.297,19949,39.642,2011,541.024,21957
"wcpfc",152.5,12.5,1968,1277.591,414.183,13151,204.965,5534,15.487,1176,193.731,6441
"wcpfc",152.5,12.5,1969,1576.146,518.312,15089,273.88,6470,10.884,758,233.548,7861
"wcpfc",152.5,12.5,1970,1376.944,677.34,22481,191.045,4474,25.028,1945,461.267,16062
"wcpfc",152.5,12.5,1971,1211.096,401.851,12207,160.317,4170,12.649,871,228.885,7166
"wcpfc",152.5,12.5,1975,1317.048,757.761,23343,294.916,6930,58.481,3756,404.364,12657
"wcpfc",152.5,12.5,1977,3099.652,2482.92,76392,671.337,21235,13.812,974,1797.771,54183
"wcpfc",152.5,12.5,1978,3034.762,2537.639,92966,410.559,11287,29.715,2107,2097.365,79572
"wcpfc",152.5,12.5,1979,1742.622,1038.76,34912,269.242,7678,7.05,582,762.468,26652
"wcpfc",152.5,12.5,1980,1586.695,801.153,25280,251.934,6987,16.145,1355,533.074,16938
"wcpfc",152.5,12.5,1981,1311.4,409.81,15575,122.22,3888,25.396,2010,262.194,9677
"wcpfc",152.5,12.5,1987,1872,782.576,24001,320.84,9101,6.346,438,455.39,14462
"wcpfc",152.5,12.5,1988,3087.2,1250.601,38155,473.959,11260,14.889,1063,761.753,25832
"wcpfc",152.5,12.5,1991,1439.8,740.198,22214,343.66,8693,5.534,405,391.004,13116
"wcpfc",152.5,12.5,1992,1260.8,688.532,20352,236.475,6101,7.852,573,444.205,13678
"wcpfc",152.5,12.5,1993,2739.9,1391.256,39704,689.14,15947,19.548,1324,682.568,22433
"wcpfc",152.5,12.5,1995,2439.647,1319.957,39890,469.305,11321,33.733,1996,816.919,26573
"wcpfc",152.5,12.5,2008,1257.431,40.186,1677,2.011,52,1.768,137,36.407,1488
"wcpfc",152.5,12.5,2009,8597.003,349.041,15106,17.141,595,26.737,1601,305.163,12910
"wcpfc",152.5,12.5,2011,2161.89,126.067,5513,4.885,131,19.651,1022,101.531,4360
"wcpfc",152.5,12.5,2012,3305.004,127.915,6114,9.787,230,40.424,2525,77.704,3359
"wcpfc",152.5,12.5,2013,2651.922,88.225,4631,4.944,197,10.34,656,72.941,3778
"wcpfc",152.5,12.5,2014,2072.42,85.201,3995,6.486,209,11.585,657,67.13,3129
"wcpfc",152.5,12.5,2015,2337.357,289.358,12195,150.403,5047,90.972,4728,47.983,2420
"wcpfc",152.5,12.5,2016,4723.814,336.835,15855,85.109,3002,56.399,2979,195.327,9874
"wcpfc",152.5,12.5,2017,3808.829,240.576,11788,12.791,431,68.094,3391,159.691,7966
"wcpfc",152.5,12.5,2018,1360.123,131.783,5291,6.232,172,35.127,1382,90.424,3737
"wcpfc",152.5,12.5,2019,2244.362,178.834,9129,4.2,147,31.193,1494,143.441,7488
"wcpfc",152.5,12.5,2020,1886.694,387.742,21368,139.788,6234,71.275,4368,176.679,10766
"wcpfc",152.5,12.5,2020,2340.672,230.371,12101,9.585,456,84.13,4277,136.656,7368
"wcpfc",152.5,12.5,2023,2321.674,349.891,17222,38.16,1903,187.94,8614,123.791,6705
"wcpfc",152.5,12.5,2024,2073.833,564.106,26599,38.245,1720,367.834,17771,158.027,7108
"wcpfc",157.5,12.5,1963,1214.205,751.786,22331,401.614,10256,26.335,1336,323.837,10739
"wcpfc",157.5,12.5,1968,2172.512,595.218,20669,264.479,7205,61.347,4658,269.392,8806
"wcpfc",157.5,12.5,1969,2325.983,692.328,21160,349.218,8244,27.711,1930,315.399,10986
"wcpfc",157.5,12.5,1970,2280.1,834.309,26933,316.994,7380,37.431,2909,479.884,16644
"wcpfc",157.5,12.5,1971,1768.533,566.833,16654,263.772,6585,10.951,754,292.11,9315
"wcpfc",157.5,12.5,1977,1755.762,1298.11,40320,418.607,13685,8.991,634,870.512,26001
"wcpfc",157.5,12.5,1978,1976.69,1239.881,45970,351.026,10141,13.765,976,875.09,34853
"wcpfc",157.5,12.5,1979,2434.523,1270.155,44158,385.968,11150,13.579,1121,870.608,31887
"wcpfc",157.5,12.5,1980,2231.309,1056.71,35891,360.703,10385,65.571,5503,630.436,20003
"wcpfc",157.5,12.5,1981,1746.4,551.653,21200,187.352,6151,21.795,1725,342.506,13324
"wcpfc",157.5,12.5,1982,1634.9,453.821,17063,207.563,6277,50.823,3442,195.435,7344
"wcpfc",157.5,12.5,1983,1457.8,553.029,19291,169.785,4760,14.661,889,368.583,13642
"wcpfc",157.5,12.5,1984,1721.5,856.728,24895,441.828,9732,8.402,579,406.498,14584
"wcpfc",157.5,12.5,1986,2302.5,1161.908,42966,445.178,14182,23.048,1593,693.682,27191
"wcpfc",157.5,12.5,1987,1878.2,793.457,24476,408.982,11635,6.55,452,377.925,12389
"wcpfc",157.5,12.5,1988,3901.1,1669.47,51708,619.655,15474,15.224,1087,1034.591,35147
"wcpfc",157.5,12.5,1989,1361,653.894,20384,324.719,8606,6.53,423,322.645,11355
"wcpfc",157.5,12.5,1991,2296,1245.921,37174,575.81,14622,9.579,701,660.532,21851
"wcpfc",157.5,12.5,1992,2142.1,980.668,28300,524.958,13524,2.905,212,452.805,14564
"wcpfc",157.5,12.5,1993,2011.8,938.189,25958,467.563,10483,4.724,320,465.902,15155
"wcpfc",157.5,12.5,2008,2272.968,42.606,1503,3.025,86,1.399,85,38.182,1332
"wcpfc",157.5,12.5,2009,8629.6,302.367,11885,12.671,397,13.726,881,275.97,10607
"wcpfc",157.5,12.5,2010,4753.545,116.737,4047,3.214,100,7.933,371,105.59,3576
"wcpfc",157.5,12.5,2011,5778.789,158.296,6928,5.766,213,14.455,797,138.075,5918
"wcpfc",157.5,12.5,2012,8125.382,184.51,7443,17.377,401,24.121,1341,143.012,5701
"wcpfc",157.5,12.5,2013,11838.725,301.489,14383,19.769,744,23.339,1595,258.381,12044
"wcpfc",157.5,12.5,2014,8196.085,216.714,9210,48.996,1603,26.239,1547,141.479,6060
"wcpfc",157.5,12.5,2015,10387.004,493.901,22599,69.466,2757,108.718,5748,315.717,14094
"wcpfc",157.5,12.5,2016,9227.025,735.246,34067,204.136,7423,129.073,7021,402.037,19623
"wcpfc",157.5,12.5,2017,9530.692,551.328,27641,55.282,1751,171.329,8330,324.717,17560
"wcpfc",157.5,12.5,2018,5334.468,480.18,18357,24.845,891,159.633,6200,295.702,11266
"wcpfc",157.5,12.5,2019,4324.336,316.086,14492,26.279,894,86.898,3914,202.909,9684
"wcpfc",157.5,12.5,2020,2753.833,198.687,9830,22.136,1125,72.479,3208,104.072,5497
"wcpfc",157.5,12.5,2021,1963.665,156.542,7844,10.666,508,44.827,2114,101.049,5222
"wcpfc",157.5,12.5,2022,1549.176,202.445,9600,18.792,948,68.941,3185,114.712,5467
"wcpfc",157.5,12.5,2023,2625.134,311.367,14152,44.997,1794,159.78,7082,106.59,5276
"wcpfc",157.5,12.5,2024,3858.831,748.111,34067,73.25,3038,441.115,20814,233.746,10215
"wcpfc",162.5,12.5,1962,1339.57,841.597,21653,488.684,10509,64.515,2826,288.398,8318
"wcpfc",162.5,12.5,1982,1458.9,476.402,17417,208.171,6357,58.224,3943,210.007,7117
"wcpfc",162.5,12.5,1988,1672.2,894.319,24633,399.132,9580,8.907,636,486.28,14417
"wcpfc",162.5,12.5,1991,1310.6,770.714,21056,389.332,9476,4.62,338,376.762,11242
"wcpfc",162.5,12.5,1994,1402.632,670.598,18221,394.962,9891,10.083,649,265.553,7681
"wcpfc",167.5,12.5,2021,1237.965,340.81,11582,201.714,5218,22.366,954,116.73,5410
"wcpfc",172.5,12.5,1959,1204.854,1140.944,26977,886.828,18687,12.579,551,241.537,7739
"wcpfc",172.5,12.5,1962,1727.062,1210.993,28919,809.344,16605,41.527,1819,360.122,10495
"wcpfc",172.5,12.5,1964,1277.886,782.654,18866,593.757,12539,21.847,957,167.05,5370
"wcpfc",172.5,12.5,1965,1581.11,971.055,26139,677.332,14932,25.895,2008,267.828,9199
"wcpfc",172.5,12.5,1966,2245.544,1459.708,43478,851.863,21380,78.86,5807,528.985,16291
"wcpfc",172.5,12.5,1967,1324.831,711.084,18617,497.933,11121,23.935,1799,189.216,5697
"wcpfc",172.5,12.5,1970,1667.328,866.123,24325,432.376,9887,38.538,2995,395.209,11443
"wcpfc",172.5,12.5,1973,1292.589,688.471,18642,400.941,8738,43.091,3226,244.439,6678
"wcpfc",172.5,12.5,1974,3633.695,1849.005,49619,1186.952,25190,123.755,9238,538.298,15191
"wcpfc",172.5,12.5,1975,2500.262,1249.522,33873,885.545,21264,68.118,4375,295.859,8234
"wcpfc",172.5,12.5,1976,1948.89,1126.621,30784,628.245,14459,36.144,2326,462.232,13999
"wcpfc",172.5,12.5,1978,1557.475,1068.221,30050,581.218,14634,45.259,3209,441.744,12207
"wcpfc",172.5,12.5,1979,1533.199,1000.024,26590,553.225,13894,12.184,1006,434.615,11690
"wcpfc",172.5,12.5,1980,1251.327,712.732,21175,400.858,9855,18.243,1531,293.631,9789
"wcpfc",172.5,12.5,1981,1527.5,651.334,19309,409.615,9931,36.995,2928,204.724,6450
"wcpfc",172.5,12.5,1982,1811.1,727.561,26859,337.223,10435,100.82,6828,289.518,9596
"wcpfc",172.5,12.5,1984,1207.3,525.914,14105,339.134,7690,27.328,1883,159.452,4532
"wcpfc",172.5,12.5,1985,1559.7,673.54,18858,462.9,11387,28.243,1958,182.397,5513
"wcpfc",172.5,12.5,1986,3187,1665.8,49112,829.804,19427,62.056,4289,773.94,25396
"wcpfc",172.5,12.5,1987,2919.5,1560.403,45112,868.922,23209,22.098,1525,669.383,20378
"wcpfc",172.5,12.5,1988,2684.3,1409.425,36983,853.724,19766,18.39,1313,537.311,15904
"wcpfc",172.5,12.5,1989,1527.5,734.162,20652,443.2,10868,12.967,840,277.995,8944
"wcpfc",172.5,12.5,1991,1312.7,628.62,17047,365.906,8888,11.382,833,251.332,7326
"wcpfc",172.5,12.5,1994,1284.028,559.018,16417,348.874,9177,12.227,787,197.917,6453
"wcpfc",172.5,12.5,1995,1225.93,686.895,19227,397.803,10625,19.468,1152,269.624,7450
"wcpfc",172.5,12.5,1996,1386.658,583.928,16243,419.434,10401,16.333,1043,148.161,4799
"wcpfc",172.5,12.5,1999,1269.303,552.091,18615,419.246,12676,35.504,1979,97.341,3960
"wcpfc",172.5,12.5,2003,1624.477,292.561,10407,143.737,4313,0,0,148.824,6094
"wcpfc",172.5,12.5,2005,1507.531,239.035,8117,172.644,5532,5.942,220,60.449,2365
"wcpfc",172.5,12.5,2006,1724.835,336.991,12358,255.507,9122,3.062,144,78.422,3092
"wcpfc",172.5,12.5,2007,1643.474,278.837,9809,228.792,7601,0,0,50.045,2208
"wcpfc",172.5,12.5,2007,1215.434,242.257,8715,191.345,6468,0,0,50.912,2247
"wcpfc",172.5,12.5,2016,1216.414,275.925,11617,164.488,5427,9.003,478,102.434,5712
"wcpfc",172.5,12.5,2017,1402.912,641.963,23919,241.727,7085,30.961,1241,369.275,15593
"wcpfc",172.5,12.5,2017,1331.785,296.684,13806,131.138,4208,16.165,756,149.381,8842
"wcpfc",172.5,12.5,2018,1297.8,533.772,16408,349.901,9694,16.065,635,167.806,6079
"wcpfc",172.5,12.5,2019,1613.041,559.615,15695,321.349,8133,25.894,1005,212.372,6557
"wcpfc",172.5,12.5,2019,2016.77,672.132,19825,363.552,8686,40.46,1577,268.12,9562
"wcpfc",172.5,12.5,2020,1605.107,337.161,11392,216.723,5737,3.909,168,116.529,5487
"wcpfc",172.5,12.5,2021,1692.268,395.469,12044,264.941,6579,15.087,672,115.441,4793
"wcpfc",172.5,12.5,2021,2332.245,533.402,16568,359.268,8893,20.598,953,153.536,6722
"wcpfc",172.5,12.5,2022,2850.113,673.982,26592,422.699,12105,25.282,1083,226.001,13404
"wcpfc",172.5,12.5,2023,1200.321,175.684,7129,148.239,5713,4.85,257,22.595,1159
"wcpfc",172.5,12.5,2024,2280.094,787.713,31900,424.128,11320,59.275,2696,304.31,17884
"wcpfc",177.5,12.5,1952,1419.21,1615.313,41647,1381.155,33685,55.087,2413,179.071,5549
"wcpfc",177.5,12.5,1959,1636.934,1855.538,44939,1335.677,28145,23.583,1033,496.278,15761
"wcpfc",177.5,12.5,1960,1234.056,956.016,25161,745.66,19343,2.648,116,207.708,5702
"wcpfc",177.5,12.5,1962,1881.964,1560.725,36529,1128.298,23121,57.004,2497,375.423,10911
"wcpfc",177.5,12.5,1964,1618.521,1068.173,25954,835.67,18168,28.901,1266,203.602,6520
"wcpfc",177.5,12.5,1965,2311.438,1427.427,35816,1102.926,23176,30.011,2327,294.49,10313
"wcpfc",177.5,12.5,1966,1639.805,1224.561,32407,889.368,21221,27.146,1999,308.047,9187
"wcpfc",177.5,12.5,1967,2048.21,1487.113,37169,1108.948,24242,44.238,3325,333.927,9602
"wcpfc",177.5,12.5,1970,2219.821,1571.649,43918,797.841,17940,56.877,4420,716.931,21558
"wcpfc",177.5,12.5,1971,1598.214,772.75,20570,505.556,12612,14.32,986,252.874,6972
"wcpfc",177.5,12.5,1973,1888.245,957.53,22339,735.834,15199,25.219,1888,196.477,5252
"wcpfc",177.5,12.5,1974,6554.396,3548.747,92727,2524.495,55091,183.304,13683,840.948,23953
"wcpfc",177.5,12.5,1975,4858.714,2404.41,64119,1890.975,46082,108.539,6971,404.896,11066
"wcpfc",177.5,12.5,1976,3283.291,2049.047,52137,1390.68,30796,51.202,3295,607.165,18046
"wcpfc",177.5,12.5,1977,1378.287,637.221,17500,470.827,12228,7.672,541,158.722,4731
"wcpfc",177.5,12.5,1978,1742.48,1041.346,30638,698.516,17575,61.634,4370,281.196,8693
"wcpfc",177.5,12.5,1979,3097.259,1997.531,54710,1139.775,29057,35.697,2947,822.059,22706
"wcpfc",177.5,12.5,1980,3204.951,1947.559,58168,1004.653,24959,21.342,1791,921.564,31418
"wcpfc",177.5,12.5,1981,5713.9,2740.145,81607,1641.674,42437,99.21,7852,999.261,31318
"wcpfc",177.5,12.5,1982,1435.5,689.361,23299,398.227,12197,46.378,3141,244.756,7961
"wcpfc",177.5,12.5,1983,1450.8,669.359,19232,415.215,9673,28.266,1714,225.878,7845
"wcpfc",177.5,12.5,1984,2976.2,1358.646,35781,874.865,19880,54.133,3730,429.648,12171
"wcpfc",177.5,12.5,1985,3019,1214.507,33704,831.276,20978,36.162,2507,347.069,10219
"wcpfc",177.5,12.5,1986,7386.7,3583.69,103099,2228.076,53567,147.962,10226,1207.652,39306
"wcpfc",177.5,12.5,1987,8124.1,3983.755,113898,2767.141,73129,97.724,6744,1118.89,34025
"wcpfc",177.5,12.5,1988,7171.1,3502.107,90619,2303.846,52609,64.609,4613,1133.652,33397
"wcpfc",177.5,12.5,1989,5745.7,2086.687,57021,1487.253,36199,36.542,2367,562.892,18455
"wcpfc",177.5,12.5,1990,2864.2,1201.972,35339,781.628,21878,11.695,846,408.649,12615
"wcpfc",177.5,12.5,1991,8109.4,3237.204,88471,2098.811,51320,87.804,6426,1050.589,30725
"wcpfc",177.5,12.5,1992,2965.1,1224.023,33716,893.484,22978,17.292,1262,313.247,9476
"wcpfc",177.5,12.5,1993,4198.1,2299.404,58532,1340.152,27591,37.706,2554,921.546,28387
"wcpfc",177.5,12.5,1994,3316.774,1435.164,40761,904.677,23285,37.892,2439,492.595,15037
"wcpfc",177.5,12.5,1995,4710.59,2183.86,64983,1288.876,35311,106.032,6274,788.952,23398
"wcpfc",177.5,12.5,1996,4510.999,2167.318,67038,1332.312,37384,62.661,4001,772.345,25653
"wcpfc",177.5,12.5,1997,2297.03,1354.956,40659,645.376,17412,62.38,3438,647.2,19809
"wcpfc",177.5,12.5,1998,3592.048,1992.828,69896,1121.751,32510,89.714,5272,781.363,32114
"wcpfc",177.5,12.5,1999,2983.743,1086.403,34144,804.191,23006,62.879,3505,219.333,7633
"wcpfc",177.5,12.5,2000,3171.641,1641.512,55588,826.48,24332,86.389,4922,728.643,26334
"wcpfc",177.5,12.5,2001,1798.285,551.017,24655,239.05,12587,54.998,3138,256.969,8930
"wcpfc",177.5,12.5,2003,3060.313,1124.195,37602,867.279,27298,33.64,2058,223.276,8246
"wcpfc",177.5,12.5,2003,1524.095,444.561,13722,386.46,11369,10.896,513,47.205,1840
"wcpfc",177.5,12.5,2004,1315.193,466.244,17727,349.657,13017,23.061,1362,93.526,3348
"wcpfc",177.5,12.5,2004,1215.569,369.148,13088,291.554,9973,13.336,685,64.258,2430
"wcpfc",177.5,12.5,2005,1956.123,862.271,25265,696.626,18436,47.204,2956,118.441,3873
"wcpfc",177.5,12.5,2005,1455.987,433.107,18125,220.594,8461,142.308,6897,70.205,2767
"wcpfc",177.5,12.5,2008,2982.205,807.002,27918,630.254,20154,94.958,4326,81.79,3438
"wcpfc",177.5,12.5,2012,3030.606,1040.804,29903,942.909,25543,32.461,1452,65.434,2908
"wcpfc",177.5,12.5,2016,1569.203,482.953,13152,435.191,11068,6.665,252,41.097,1832
"wcpfc",177.5,12.5,2016,1864.093,334.528,10984,138.287,3331,6.507,332,189.734,7321
"wcpfc",177.5,12.5,2017,5843.947,2274.683,79619,1290.758,31983,96.668,3761,887.257,43875
"wcpfc",177.5,12.5,2017,6945.131,1196.221,41818,363.256,8439,39.388,1804,793.577,31575
"wcpfc",177.5,12.5,2018,1934.962,342.106,9487,265.384,6736,16.403,661,60.319,2090
"wcpfc",177.5,12.5,2018,3291.271,1150.409,37205,744.261,22109,50.618,1969,355.53,13127
"wcpfc",177.5,12.5,2018,5652.294,839.716,21177,310.369,6574,38.75,1342,490.597,13261
"wcpfc",177.5,12.5,2019,2367.966,609.365,18105,466.074,12676,30.485,1139,112.806,4290
"wcpfc",177.5,12.5,2019,1638.862,757.422,22955,492.776,13148,11.809,440,252.837,9367
"wcpfc",177.5,12.5,2019,3531.969,641.363,22569,268.819,7779,29.277,1224,343.267,13566
"wcpfc",177.5,12.5,2020,1852.575,532.484,17103,473.125,14416,19.984,775,39.375,1912
"wcpfc",177.5,12.5,2020,3477.816,806.008,30588,273.538,9692,52.167,2028,480.303,18868
"wcpfc",177.5,12.5,2021,3604.798,1759.04,60230,1043.64,25521,56.148,2144,659.252,32565
"wcpfc",177.5,12.5,2021,3009.999,549.579,21662,202.431,5625,89.47,4143,257.678,11894
"wcpfc",177.5,12.5,2022,2569.643,1193.6,42304,793.71,20795,47.52,1840,352.37,19669
"wcpfc",177.5,12.5,2022,1474.44,230.969,7938,98.421,2674,20.603,900,111.945,4364
"wcpfc",177.5,12.5,2023,1850.468,723.358,23728,600.755,15445,3.678,826,118.925,7457
"wcpfc",177.5,12.5,2023,1564.278,394.314,14390,131.769,3465,48.112,2285,214.433,8640
"wcpfc",177.5,12.5,2024,7228.662,2450.259,180820,869.887,74932,435.651,20007,1144.721,85881
"wcpfc",177.5,12.5,2024,1615.322,525.042,20686,179.722,5089,102.597,4496,242.723,11101
"iccat",-94.5,15.5,1964,220113,0,8109,0,5,0,30,0,8074
"iccat",-94.5,15.5,1965,19040,0,738,0,0,0,0,0,738
"iccat",-94.5,15.5,1966,6611,0,59,0,0,0,0,0,59
"iccat",-94.5,15.5,1968,6670,0,219,0,0,0,0,0,219
"iccat",-94.5,15.5,1970,20304,0,1075,0,0,0,0,0,1075
"iccat",-94.5,15.5,1971,272405,0,10410,0,0,0,0,0,10410
"iccat",-94.5,15.5,1972,23309,0,695,0,0,0,0,0,695
"iccat",-94.5,15.5,1974,15729,0,541,0,0,0,0,0,541
"iccat",-94.5,15.5,1975,2453,0,51,0,0,0,0,0,51
"iccat",-94.5,15.5,1976,7300,0,100,0,0,0,0,0,100
"iccat",-94.5,15.5,1989,400,0,4,0,0,0,0,0,4
"iccat",-94.5,15.5,1990,600,0,26,0,0,0,0,0,26
"iccat",-94.5,15.5,1991,6400,0,107,0,0,0,0,0,107
"iccat",-94.5,15.5,1992,5700,0,63,0,0,0,0,0,63
"iccat",-94.5,15.5,1994,2800,0,46,0,0,0,0,0,46
"iccat",-79.5,15.5,1963,11120,0,371,0,54,0,128,0,189
"iccat",-79.5,15.5,1964,279443,0,1875,0,102,0,1127,0,646
