"rfmo","flag","lon","lat","year","effort_t_hooks","catch_tot_mt","catch_tot_n","catch_bet_mt","catch_bet_n","catch_alb_mt","catch_alb_n","catch_yft_mt","catch_yft_n"
"iccat","USA",-64.5,25.5,2012,131747,0,700,0,270,0,302,0,128
"iccat","VCT",-64.5,25.5,2012,10100,14.365,0,0.596,0,8.434,0,5.335,0
"iccat","VUT",-64.5,25.5,2012,66200,4.0387,154,0.4295,11,2.1549,105,1.4543,38
"iccat","BLZ",-64.5,25.5,2013,208000,1.81,0,0.053,0,1.723,0,0.034,0
"iccat","TAI",-64.5,25.5,2013,54400,25.416,0,2.272,0,17.733,0,5.411,0
"iccat","USA",-64.5,25.5,2013,148575,0,943,0,408,0,364,0,171
"iccat","VCT",-64.5,25.5,2013,5600,3.5895,0,0.146,0,2.7235,0,0.72,0
"iccat","VUT",-64.5,25.5,2013,1020,0.166,0,0,0,0.089,0,0.077,0
"iccat","TAI",-64.5,25.5,2014,37790,53.555,0,1.004,0,52.551,0,0,0
"iccat","USA",-64.5,25.5,2014,259324,0,1984,0,699,0,1164,0,121
"iccat","VCT",-64.5,25.5,2014,6000,3.5005,0,0.078,0,2.3105,0,1.112,0
"iccat","VUT",-64.5,25.5,2014,15720,1.502,82,0,0,1.42,80,0.082,2
"iccat","TAI",-64.5,25.5,2015,9970,4.915,0,0,0,4.884,0,0.031,0
"iccat","USA",-64.5,25.5,2015,226629,0,2283,0,821,0,1305,0,157
"iccat","VCT",-64.5,25.5,2015,4300,10.344,0,0,0,10.344,0,0,0
"iccat","TAI",-64.5,25.5,2016,24500,9.717,0,0,0,9.717,0,0,0
"iccat","USA",-64.5,25.5,2016,80227,0,618,0,223,0,323,0,72
"iccat","VCT",-64.5,25.5,2016,4200,5.746,0,0,0,5.746,0,0,0
"iccat","TAI",-64.5,25.5,2017,83453,25.55,0,0,0,25.55,0,0,0
"iccat","USA",-64.5,25.5,2017,67664,0,530,0,182,0,290,0,58
"iccat","VCT",-64.5,25.5,2017,6400,22.763,0,6.465,0,2.986,0,13.312,0
"iccat","TAI",-64.5,25.5,2018,55206,35.702,0,1.175,0,31.063,0,3.464,0
"iccat","USA",-64.5,25.5,2018,53890,0,478,0,213,0,209,0,56
"iccat","VCT",-64.5,25.5,2018,9200,14.991,0,5.105,0,2.068,0,7.818,0
"iccat","TAI",-64.5,25.5,2019,169640,75.244,0,0.297,0,74.496,0,0.451,0
"iccat","USA",-64.5,25.5,2019,10472,0,57,0,14,0,37,0,6
"iccat","VCT",-64.5,25.5,2019,4800,2.162,0,0.682,0,0.639,0,0.841,0
"iccat","TAI",-64.5,25.5,2020,48420,39.466,0,0,0,39.28,0,0.186,0
"iccat","VCT",-64.5,25.5,2020,4800,19.159,0,5.482,0,9.264,0,4.413,0
"iccat","CHN",-64.5,25.5,2021,134800,106.451,0,0.938,0,104.558,0,0.955,0
"iccat","TAI",-64.5,25.5,2021,71800,87.935,0,0.915,0,85.841,0,1.179,0
"iccat","CHN",-64.5,25.5,2022,3700,1.606,0,0,0,1.606,0,0,0
"iccat","TAI",-64.5,25.5,2022,104740,85.424,0,0.845,0,83.248,0,1.331,0
"iccat","TAI",-64.5,25.5,2023,102640,75.994,0,3.747,0,67.941,0,4.306,0
"iccat","JPN",-59.5,25.5,1962,88974,0,3705,0,5,0,3498,0,202
"iccat","JPN",-59.5,25.5,1963,700872,0,33157,0,87,0,32145,0,925
"iccat","JPN",-59.5,25.5,1964,1198867,0,53104,0,159,0,51844,0,1101
"iccat","JPN",-59.5,25.5,1965,309160,0,10567,0,53,0,10225,0,289
"iccat","JPN",-59.5,25.5,1966,38530,0,1390,0,9,0,1365,0,16
"iccat","JPN",-59.5,25.5,1967,71242,0,3355,0,62,0,2956,0,337
"iccat","JPN",-59.5,25.5,1968,148035,0,6262,0,127,0,5945,0,190
"iccat","TAI",-59.5,25.5,1968,104272,47.3,3114,0,0,46.9,3103,0.4,11
"iccat","JPN",-59.5,25.5,1969,141313,0,8075,0,60,0,6508,0,1507
"iccat","TAI",-59.5,25.5,1969,127050,46,2033,0.7,15,26.6,1631,18.7,387
"iccat","JPN",-59.5,25.5,1970,125548,0,5224,0,28,0,5048,0,148
"iccat","TAI",-59.5,25.5,1970,113692,50.3,2645,0.3,5,41.6,2483,8.4,157
"iccat","JPN",-59.5,25.5,1971,38027,0,820,0,72,0,695,0,53
"iccat","TAI",-59.5,25.5,1971,138158,34.6,1767,1.5,29,24.5,1568,8.6,170
"iccat","TAI",-59.5,25.5,1972,43764,7.5,464,0.2,5,6.7,443,0.6,16
"iccat","TAI",-59.5,25.5,1973,506554,86.9,5597,1,26,81.3,5452,4.6,119
"iccat","TAI",-59.5,25.5,1974,81344,10.8,639,0.1,4,9.5,605,1.2,30
"iccat","TAI",-59.5,25.5,1975,231198,140.2,145,3.6,3,120.1,138,16.5,4
"iccat","KOR",-59.5,25.5,1976,99000,39.9,0,11.1,0,20.9,0,7.9,0
"iccat","KOR",-59.5,25.5,1977,24940,19.2,0,7.9,0,3.3,0,8,0
"iccat","KOR",-59.5,25.5,1978,2500,1.8,0,0,0,1.5,0,0.3,0
"iccat","KOR",-59.5,25.5,1979,35664,11,0,0.2,0,8.5,0,2.3,0
"iccat","TAI",-59.5,25.5,1979,99000,12.8,849,0.2,6,11.4,813,1.2,30
"iccat","PAN",-59.5,25.5,1980,2534,1.7,0,0,0,1.4,0,0.3,0
"iccat","TAI",-59.5,25.5,1980,43800,4.5,278,0,0,3.8,255,0.7,23
"iccat","KOR",-59.5,25.5,1981,11615,4,0,0.3,0,3.4,0,0.3,0
"iccat","TAI",-59.5,25.5,1982,4902,0.5,28,0,0,0.5,27,0,1
"iccat","TAI",-59.5,25.5,1983,155066,27.6,1404,0,0,26.8,1377,0.8,27
"iccat","KOR",-59.5,25.5,1984,36271,8.3,0,0.1,0,7.5,0,0.7,0
"iccat","TAI",-59.5,25.5,1984,546572,155.5,8078,1,25,152.2,7991,2.3,62
"iccat","TAI",-59.5,25.5,1985,621230,101.5,6225,0.9,24,99.2,6157,1.4,44
"iccat","KOR",-59.5,25.5,1986,50480,9.5,0,0.6,0,7,0,1.9,0
"iccat","TAI",-59.5,25.5,1986,1669432,287.2,13237,7.5,173,251,12197,28.7,867
"iccat","JPN",-59.5,25.5,1987,7900,0,15,0,1,0,8,0,6
"iccat","TAI",-59.5,25.5,1987,1219252,101.2,7004,2.7,84,91.1,6626,7.4,294
"iccat","USA",-59.5,25.5,1987,650,0,13,0,13,0,0,0,0
"iccat","JPN",-59.5,25.5,1988,17280,0,159,0,6,0,37,0,116
"iccat","JPN",-59.5,25.5,1989,2750,0,1,0,1,0,0,0,0
"iccat","JPN",-59.5,25.5,1990,28542,0,1270,0,533,0,302,0,435
"iccat","USA",-59.5,25.5,1990,600,0,5,0,2,0,2,0,1
"iccat","TAI",-59.5,25.5,1991,253050,35.9,1788,0,0,35.9,1788,0,0
"iccat","USA",-59.5,25.5,1991,1400,0,6,0,3,0,1,0,2
"iccat","USA",-59.5,25.5,1992,6798,0,41,0,23,0,11,0,7
"iccat","USA",-59.5,25.5,1993,17890,0,88,0,27,0,29,0,32
"iccat","USA",-59.5,25.5,1994,3516,0,15,0,8,0,1,0,6
"iccat","USA",-59.5,25.5,1997,7235,0,47,0,22,0,14,0,11
"iccat","JPN",-59.5,25.5,1999,26925,0,160,0,136,0,0,0,24
"iccat","TAI",-59.5,25.5,1999,443662,117.843,0,3.115,0,107.854,0,6.874,0
"iccat","JPN",-59.5,25.5,2000,157770,0,2301,0,2231,0,70,0,0
"iccat","TAI",-59.5,25.5,2000,95564,28.952,0,0.876,0,22.56,0,5.516,0
"iccat","JPN",-59.5,25.5,2001,123811,0,1700,0,1395,0,106,0,199
"iccat","TAI",-59.5,25.5,2001,540094,127.063,0,3.717,0,114.02,0,9.326,0
"iccat","USA",-59.5,25.5,2001,800,0,1,0,0,0,1,0,0
"iccat","JPN",-59.5,25.5,2002,347922,0,4780,0,4031,0,445,0,304
"iccat","TAI",-59.5,25.5,2002,218033,36.729,0,1.73,0,33.66,0,1.339,0
"iccat","USA",-59.5,25.5,2002,768,0,5,0,2,0,2,0,1
"iccat","VCT",-59.5,25.5,2002,135100,5.13,0,0.29,0,4.13,0,0.71,0
"iccat","JPN",-59.5,25.5,2003,788267,0,6393,0,3783,0,1952,0,658
"iccat","TAI",-59.5,25.5,2003,179223,54.565,0,1.221,0,51.84,0,1.504,0
"iccat","USA",-59.5,25.5,2003,12852,0,103,0,57,0,45,0,1
"iccat","JPN",-59.5,25.5,2004,2175766,0,20096,0,12771,0,4676,0,2649
"iccat","TAI",-59.5,25.5,2004,186121,37.755,0,0.465,0,35.116,0,2.174,0
"iccat","USA",-59.5,25.5,2004,13888,0,46,0,22,0,14,0,10
"iccat","JPN",-59.5,25.5,2005,590584,0,4480,0,2150,0,1563,0,767
"iccat","TAI",-59.5,25.5,2005,64826,25.947,0,7.187,0,10.057,0,8.703,0
"iccat","USA",-59.5,25.5,2005,11616,0,94,0,33,0,55,0,6
"iccat","JPN",-59.5,25.5,2006,1698051,0,8632,0,3201,0,4734,0,697
"iccat","TAI",-59.5,25.5,2006,25250,7.504,0,0.101,0,7.028,0,0.375,0
"iccat","USA",-59.5,25.5,2006,20964,0,201,0,64,0,119,0,18
"iccat","JPN",-59.5,25.5,2007,6750,0,24,0,2,0,15,0,7
"iccat","USA",-59.5,25.5,2007,6400,0,39,0,18,0,17,0,4
"iccat","VCT",-59.5,25.5,2007,8300,2.209,0,0,0,0.02,0,2.189,0
"iccat","TAI",-59.5,25.5,2008,19000,6.12,0,0.114,0,5.975,0,0.031,0
"iccat","USA",-59.5,25.5,2008,22871,0,97,0,42,0,49,0,6
"iccat","VCT",-59.5,25.5,2008,2300,1.554,0,0.323,0,0.08,0,1.151,0
"iccat","TAI",-59.5,25.5,2009,42900,5.527,0,0.047,0,5.48,0,0,0
"iccat","VCT",-59.5,25.5,2009,2000,1.141,0,0.078,0,0.101,0,0.962,0
"iccat","BLZ",-59.5,25.5,2010,12960,52.066,0,0.39,0,50.699,0,0.977,0
"iccat","TAI",-59.5,25.5,2010,75255,35.767,0,0.055,0,35.712,0,0,0
"iccat","VCT",-59.5,25.5,2010,4000,8.488,0,3.581,0,0.93,0,3.977,0
"iccat","VUT",-59.5,25.5,2010,74900,7.394,0,0.495,0,4.292,0,2.607,0
"iccat","TAI",-59.5,25.5,2011,100660,52.957,0,0.257,0,52.354,0,0.346,0
"iccat","VCT",-59.5,25.5,2011,0,8.688,0,0.127,0,5.088,0,3.473,0
"iccat","VUT",-59.5,25.5,2011,169000,8.03306,346,0.30171,8,5.816,283,1.91535,55
"iccat","TAI",-59.5,25.5,2012,40596,30.793,0,0.188,0,30.49,0,0.115,0
"iccat","USA",-59.5,25.5,2012,11840,0,84,0,46,0,32,0,6
"iccat","VCT",-59.5,25.5,2012,7800,8.428,0,0.26,0,4.924,0,3.244,0
"iccat","VUT",-59.5,25.5,2012,267800,12.8981,525,0.5857,15,8.3321,406,3.9803,104
"iccat","BLZ",-59.5,25.5,2013,624000,4.397,0,0.058,0,4.104,0,0.235,0
"iccat","TAI",-59.5,25.5,2013,28800,16.924,0,0.737,0,15.29,0,0.897,0
"iccat","USA",-59.5,25.5,2013,15880,0,104,0,49,0,38,0,17
"iccat","VCT",-59.5,25.5,2013,17300,13.359,0,0.439,0,10.522,0,2.398,0
"iccat","VUT",-59.5,25.5,2013,11220,2.023,0,0.094,0,1.615,0,0.314,0
"iccat","KOR",-59.5,25.5,2014,2720,4.84893,0,0.29493,0,4.554,0,0,0
"iccat","TAI",-59.5,25.5,2014,12720,24.772,0,0.343,0,24.351,0,0.078,0
"iccat","VCT",-59.5,25.5,2014,6100,0.8042,0,0.04,0,0.7642,0,0,0
"iccat","VUT",-59.5,25.5,2014,41520,2.445,129,0,0,2.347,126,0.098,3
"iccat","JPN",-59.5,25.5,2015,5400,0,32,0,6,0,24,0,2
"iccat","TAI",-59.5,25.5,2015,82650,72.522,0,0.241,0,72.281,0,0,0
"iccat","USA",-59.5,25.5,2015,896,0,2,0,1,0,1,0,0
"iccat","VCT",-59.5,25.5,2015,7600,6.797,0,0.064,0,6.427,0,0.306,0
"iccat","TAI",-59.5,25.5,2016,41230,6.473,0,0.403,0,5.436,0,0.634,0
"iccat","USA",-59.5,25.5,2016,18528,0,86,0,33,0,32,0,21
"iccat","VCT",-59.5,25.5,2016,4200,3.053,0,0,0,3.053,0,0,0
"iccat","TAI",-59.5,25.5,2017,148463,58.965,0,0,0,58.965,0,0,0
"iccat","USA",-59.5,25.5,2017,5542,0,24,0,1,0,17,0,6
"iccat","VCT",-59.5,25.5,2017,4800,20.021,0,4.623,0,2.177,0,13.221,0
"iccat","TAI",-59.5,25.5,2018,52903,22.784,0,0.588,0,20.773,0,1.423,0
"iccat","VCT",-59.5,25.5,2018,6400,8.254,0,4.275,0,1.83,0,2.149,0
"iccat","TAI",-59.5,25.5,2019,176700,97.279,0,0.144,0,97.029,0,0.106,0
"iccat","VCT",-59.5,25.5,2019,2400,13.518,0,0.56,0,12.307,0,0.651,0
"iccat","TAI",-59.5,25.5,2020,63484,30.366,0,0,0,29.878,0,0.488,0
"iccat","VCT",-59.5,25.5,2020,7200,9.744,0,4.279,0,3.242,0,2.223,0
"iccat","CHN",-59.5,25.5,2021,20800,30.209,0,0.101,0,29.888,0,0.22,0
"iccat","UK-BMU",-59.5,25.5,2021,2998,0.657,0,0.237,0,0.1,0,0.32,0
"iccat","TAI",-59.5,25.5,2022,6600,7.639,0,0.107,0,7.532,0,0,0
"iccat","TAI",-59.5,25.5,2023,152500,100.058,0,11.084,0,78.308,0,10.666,0
"iccat","TAI",-59.5,25.5,2024,20780,15.029,0,1.087,0,13.047,0,0.895,0
"iccat","JPN",-54.5,25.5,1962,58517,0,3235,0,14,0,3005,0,216
"iccat","JPN",-54.5,25.5,1963,150209,0,8483,0,38,0,8187,0,258
"iccat","JPN",-54.5,25.5,1964,983339,0,46693,0,212,0,45081,0,1400
"iccat","JPN",-54.5,25.5,1965,120624,0,3933,0,30,0,3760,0,143
"iccat","JPN",-54.5,25.5,1966,37773,0,1939,0,14,0,1899,0,26
"iccat","JPN",-54.5,25.5,1967,47819,0,2691,0,47,0,2517,0,127
"iccat","JPN",-54.5,25.5,1968,56257,0,3171,0,114,0,3009,0,48
"iccat","TAI",-54.5,25.5,1968,184650,114.3,7103,0.9,21,103.1,6814,10.3,268
"iccat","JPN",-54.5,25.5,1969,126051,0,8350,0,135,0,6834,0,1381
"iccat","TAI",-54.5,25.5,1969,143480,107.4,4002,6.6,145,43.7,2676,57.1,1181
"iccat","JPN",-54.5,25.5,1970,23242,0,682,0,12,0,655,0,15
"iccat","TAI",-54.5,25.5,1970,294588,159.3,7901,2.8,53,120.1,7164,36.4,684
"iccat","JPN",-54.5,25.5,1971,32224,0,716,0,63,0,637,0,16
"iccat","TAI",-54.5,25.5,1971,89100,35.4,1956,1,19,28.4,1818,6,119
"iccat","JPN",-54.5,25.5,1973,2951,0,83,0,0,0,76,0,7
"iccat","TAI",-54.5,25.5,1973,320956,54.4,3490,1.6,43,50.5,3387,2.3,60
"iccat","TAI",-54.5,25.5,1974,513864,87.5,5303,2.9,82,80.4,5110,4.2,111
"iccat","TAI",-54.5,25.5,1975,94690,8.3,556,0,0,8,545,0.3,11
"iccat","CUB",-54.5,25.5,1976,6300,0,36,0,1,0,15,0,20
"iccat","KOR",-54.5,25.5,1976,120800,60.8,0,12.2,0,37.3,0,11.3,0
"iccat","TAI",-54.5,25.5,1976,256302,13.5,775,0.9,32,8.5,640,4.1,103
"iccat","KOR",-54.5,25.5,1977,103450,73.3,0,23.6,0,20.4,0,29.3,0
"iccat","TAI",-54.5,25.5,1978,118258,11.4,809,0.1,2,11.1,801,0.2,6
"iccat","TAI",-54.5,25.5,1980,4000,0.3,17,0,0,0.2,15,0.1,2
"iccat","TAI",-54.5,25.5,1981,83996,16.2,701,0.2,4,15.7,692,0.3,5
"iccat","TAI",-54.5,25.5,1982,14448,7.1,371,0.1,4,6.3,341,0.7,26
"iccat","TAI",-54.5,25.5,1983,159564,32.9,1624,0.4,12,31.8,1597,0.7,15
"iccat","KOR",-54.5,25.5,1984,9664,2,0,0.1,0,1.7,0,0.2,0
"iccat","TAI",-54.5,25.5,1984,307962,59.8,3105,0.3,8,56.1,3016,3.4,81
"iccat","KOR",-54.5,25.5,1985,3156,0.5,0,0.1,0,0.3,0,0.1,0
"iccat","TAI",-54.5,25.5,1985,393230,65.6,3395,0.7,17,64.1,3357,0.8,21
"iccat","KOR",-54.5,25.5,1986,9100,1.9,0,0,0,1.7,0,0.2,0
"iccat","TAI",-54.5,25.5,1986,633020,99.3,4669,3.2,83,87,4327,9.1,259
"iccat","TAI",-54.5,25.5,1987,965258,145,8015,13.7,681,124,7022,7.3,312
"iccat","JPN",-54.5,25.5,1988,27840,0,309,0,16,0,47,0,246
"iccat","JPN",-54.5,25.5,1989,20570,0,336,0,35,0,169,0,132
"iccat","JPN",-54.5,25.5,1990,20656,0,836,0,343,0,231,0,262
"iccat","USA",-54.5,25.5,1993,2575,0,6,0,3,0,1,0,2
"iccat","USA",-54.5,25.5,1994,2040,0,7,0,1,0,2,0,4
"iccat","USA",-54.5,25.5,1995,4390,0,2,0,0,0,1,0,1
"iccat","TAI",-54.5,25.5,1996,49672,40.258,0,0.184,0,36.925,0,3.149,0
"iccat","USA",-54.5,25.5,1997,2688,0,4,0,1,0,1,0,2
"iccat","JPN",-54.5,25.5,1998,20895,0,139,0,139,0,0,0,0
"iccat","TAI",-54.5,25.5,1998,6813,2.258,0,0,0,2.258,0,0,0
"iccat","USA",-54.5,25.5,1998,4100,0,3,0,0,0,0,0,3
"iccat","JPN",-54.5,25.5,1999,8424,0,46,0,46,0,0,0,0
"iccat","TAI",-54.5,25.5,1999,200526,69.643,0,2.949,0,60.272,0,6.422,0
"iccat","TAI",-54.5,25.5,2000,38866,8.082,0,0.362,0,6.777,0,0.943,0
"iccat","JPN",-54.5,25.5,2001,448271,0,6288,0,3779,0,2022,0,487
"iccat","TAI",-54.5,25.5,2001,242939,59.303,0,1.203,0,56.006,0,2.094,0
"iccat","USA",-54.5,25.5,2001,850,0,3,0,0,0,3,0,0
"iccat","JPN",-54.5,25.5,2002,538112,0,6101,0,4255,0,1593,0,253
"iccat","TAI",-54.5,25.5,2002,179157,36.726,0,1.109,0,34.37,0,1.247,0
"iccat","JPN",-54.5,25.5,2003,885623,0,7715,0,3936,0,1870,0,1909
"iccat","TAI",-54.5,25.5,2003,218864,54.492,0,0.473,0,53.167,0,0.852,0
"iccat","USA",-54.5,25.5,2003,864,0,6,0,0,0,6,0,0
"iccat","JPN",-54.5,25.5,2004,720931,0,10366,0,7166,0,1492,0,1708
"iccat","TAI",-54.5,25.5,2004,106911,38.047,0,1.867,0,35.443,0,0.737,0
"iccat","USA",-54.5,25.5,2004,3472,0,3,0,1,0,2,0,0
"iccat","JPN",-54.5,25.5,2005,504940,0,3309,0,2390,0,714,0,205
"iccat","USA",-54.5,25.5,2005,5832,0,11,0,3,0,5,0,3
"iccat","JPN",-54.5,25.5,2006,287040,0,1917,0,933,0,765,0,219
"iccat","TAI",-54.5,25.5,2006,22800,14.125,0,0.052,0,12.623,0,1.45,0
"iccat","USA",-54.5,25.5,2006,1895,0,14,0,8,0,4,0,2
"iccat","BLZ",-54.5,25.5,2007,20000,7.084,0,0.553,0,0.332,0,6.199,0
"iccat","TAI",-54.5,25.5,2007,7200,2.963,0,0.066,0,2.275,0,0.622,0
"iccat","VCT",-54.5,25.5,2007,12000,4.244,0,0,0,0.106,0,4.138,0
"iccat","BLZ",-54.5,25.5,2008,19100,6.991,0,0,0,0,0,6.991,0
"iccat","TAI",-54.5,25.5,2008,137000,16.93,0,0,0,16.802,0,0.128,0
"iccat","USA",-54.5,25.5,2008,1380,0,2,0,1,0,1,0,0
"iccat","VCT",-54.5,25.5,2008,4600,20.467,0,0.502,0,0.338,0,19.627,0
"iccat","BLZ",-54.5,25.5,2009,39500,25.099,0,1.239,0,0.608,0,23.252,0
"iccat","TAI",-54.5,25.5,2009,7215,0.909,0,0,0,0.909,0,0,0
"iccat","VCT",-54.5,25.5,2009,4000,46.808,0,4.01,0,3.276,0,39.522,0
"iccat","TAI",-54.5,25.5,2010,91205,52.991,0,0,0,52.991,0,0,0
"iccat","VCT",-54.5,25.5,2010,6000,9.262,0,2.943,0,1.116,0,5.203,0
"iccat","VUT",-54.5,25.5,2010,66300,8.952,0,0.376,0,3.81,0,4.766,0
"iccat","BLZ",-54.5,25.5,2011,76000,19.378,0,0.32,0,18.276,0,0.782,0
"iccat","TAI",-54.5,25.5,2011,69900,39.938,0,0.089,0,39.622,0,0.227,0
"iccat","VCT",-54.5,25.5,2011,0,27.473,0,0.522,0,16.809,0,10.142,0
"iccat","VUT",-54.5,25.5,2011,184000,10.57184,402,0.47121,12,5.749,278,4.35163,112
"iccat","TAI",-54.5,25.5,2012,19619,17.411,0,0,0,17.377,0,0.034,0
"iccat","USA",-54.5,25.5,2012,1000,0,4,0,1,0,3,0,0
"iccat","VCT",-54.5,25.5,2012,12400,5.378,0,0.276,0,3.435,0,1.667,0
"iccat","VUT",-54.5,25.5,2012,29400,1.4186,56,0.1562,4,0.8414,41,0.421,11
"iccat","BLZ",-54.5,25.5,2013,208000,2.321,0,0.079,0,2.096,0,0.146,0
"iccat","TAI",-54.5,25.5,2013,29680,17.435,0,0.513,0,16.365,0,0.557,0
"iccat","USA",-54.5,25.5,2013,2000,0,10,0,0,0,10,0,0
"iccat","VCT",-54.5,25.5,2013,27100,36.369,0,0.437,0,29.299,0,6.633,0
"iccat","VUT",-54.5,25.5,2013,47940,5.962,0,0.156,0,4.6,0,1.206,0
"iccat","KOR",-54.5,25.5,2014,2720,3.81248,0,0.113,0,3.478,0,0.22148,0
"iccat","TAI",-54.5,25.5,2014,62320,69.633,0,1.618,0,68.015,0,0,0
"iccat","VCT",-54.5,25.5,2014,19800,11.8541,0,0.641,0,9.3321,0,1.881,0
"iccat","VUT",-54.5,25.5,2014,56760,23.393,1249,0.044,1,21.933,1210,1.416,38
"iccat","JPN",-54.5,25.5,2015,5505,0,25,0,10,0,9,0,6
"iccat","VCT",-54.5,25.5,2015,5700,1.103,0,0,0,1.033,0,0.07,0
"iccat","TAI",-54.5,25.5,2016,142328,51.099,0,0.293,0,49.883,0,0.923,0
"iccat","USA",-54.5,25.5,2016,750,0,2,0,2,0,0,0,0
"iccat","VCT",-54.5,25.5,2016,3500,2.229,0,0,0,2.229,0,0,0
"iccat","TAI",-54.5,25.5,2017,264770,135.219,0,0,0,134.874,0,0.345,0
"iccat","VCT",-54.5,25.5,2017,11600,34.462,0,9.73,0,14.571,0,10.161,0
"iccat","BLZ",-54.5,25.5,2018,76000,0.656,0,0.105,0,0,0,0.551,0
"iccat","TAI",-54.5,25.5,2018,94292,94.926,0,0.875,0,91.61,0,2.441,0
"iccat","VCT",-54.5,25.5,2018,7200,27.69,0,8.472,0,11.654,0,7.564,0
"iccat","TAI",-54.5,25.5,2019,115562,47.073,0,0.236,0,46.383,0,0.454,0
"iccat","VCT",-54.5,25.5,2019,7200,59.955,0,4.16,0,52.057,0,3.738,0
"iccat","TAI",-54.5,25.5,2020,110627,78.503,0,0.705,0,75.891,0,1.907,0
"iccat","VCT",-54.5,25.5,2020,9600,9.472,0,4.356,0,3.668,0,1.448,0
"iccat","CHN",-54.5,25.5,2021,23300,14.359,0,0.189,0,13.943,0,0.227,0
"iccat","TAI",-54.5,25.5,2021,31968,17.861,0,0,0,14.128,0,3.733,0
"iccat","CHN",-54.5,25.5,2022,130300,40.035,0,14.959,0,4.079,0,20.997,0
"iccat","TAI",-54.5,25.5,2022,59810,54.043,0,1.73,0,47.757,0,4.556,0
"iccat","CHN",-54.5,25.5,2023,30000,34.014,0,19.983,0,1.658,0,12.373,0
"iccat","TAI",-54.5,25.5,2023,299540,230.474,0,19.481,0,200.691,0,10.302,0
"iccat","CHN",-54.5,25.5,2024,11200,1.137,0,0.15,0,0.188,0,0.799,0
"iccat","TAI",-54.5,25.5,2024,33980,15.72,0,1.95,0,12.298,0,1.472,0
"iccat","JPN",-49.5,25.5,1963,6800,0,348,0,6,0,318,0,24
"iccat","JPN",-49.5,25.5,1964,858903,0,39441,0,222,0,37950,0,1269
"iccat","JPN",-49.5,25.5,1965,305372,0,10874,0,94,0,10401,0,379
"iccat","JPN",-49.5,25.5,1966,36523,0,1112,0,12,0,1072,0,28
"iccat","JPN",-49.5,25.5,1967,140626,0,7679,0,351,0,6665,0,663
"iccat","JPN",-49.5,25.5,1968,123444,0,5408,0,246,0,5022,0,140
"iccat","TAI",-49.5,25.5,1968,13034,5.8,369,0.3,7,5.5,362,0,0
"iccat","JPN",-49.5,25.5,1969,42740,0,2517,0,32,0,2133,0,352
"iccat","JPN",-49.5,25.5,1970,45492,0,2577,0,94,0,2417,0,66
"iccat","TAI",-49.5,25.5,1970,67140,39.1,2105,1.2,23,33.6,2001,4.3,81
"iccat","JPN",-49.5,25.5,1971,127513,0,3145,0,236,0,2834,0,75
"iccat","TAI",-49.5,25.5,1971,150672,53.8,3125,6.3,121,46.8,2991,0.7,13
"iccat","JPN",-49.5,25.5,1973,8556,0,96,0,0,0,88,0,8
"iccat","TAI",-49.5,25.5,1973,239286,42.7,2589,3.1,82,36.1,2417,3.5,90
"iccat","TAI",-49.5,25.5,1974,118382,14,806,0.6,17,11.9,751,1.5,38
"iccat","KOR",-49.5,25.5,1975,4760,1.2,0,0.4,0,0.6,0,0.2,0
"iccat","TAI",-49.5,25.5,1975,308824,35.9,2385,0.2,4,35.2,2366,0.5,15
"iccat","KOR",-49.5,25.5,1976,90250,58,0,5.7,0,47.8,0,4.5,0
"iccat","TAI",-49.5,25.5,1976,5088,0.2,17,0,0,0.2,17,0,0
"iccat","KOR",-49.5,25.5,1977,3150,1.3,0,0.6,0,0.2,0,0.5,0
"iccat","TAI",-49.5,25.5,1978,48586,12.8,846,1.7,49,11,794,0.1,3
"iccat","TAI",-49.5,25.5,1982,7224,3.2,172,0,0,3.1,170,0.1,2
"iccat","TAI",-49.5,25.5,1983,127966,23.7,1202,0.2,6,22.3,1151,1.2,45
"iccat","TAI",-49.5,25.5,1984,139114,24.7,1177,0.1,1,21.3,1096,3.3,80
"iccat","TAI",-49.5,25.5,1985,1166696,203.8,12418,1.8,41,198.5,12265,3.5,112
"iccat","KOR",-49.5,25.5,1986,17795,4.6,0,0.3,0,3.2,0,1.1,0
"iccat","TAI",-49.5,25.5,1986,1604856,256.8,13994,2.5,90,240.3,13443,14,461
"iccat","JPN",-49.5,25.5,1987,5040,0,44,0,28,0,0,0,16
"iccat","TAI",-49.5,25.5,1987,728314,114.6,4925,0.6,24,112,4829,2,72
"iccat","TAI",-49.5,25.5,1988,58780,8.7,432,0,0,8.7,432,0,0
"iccat","USA",-49.5,25.5,1989,600,0,18,0,0,0,0,0,18
"iccat","TAI",-49.5,25.5,1995,9740,0.854,0,0,0,0.854,0,0,0
"iccat","JPN",-49.5,25.5,1997,26235,0,212,0,203,0,9,0,0
"iccat","TAI",-49.5,25.5,1998,325304,95.298,0,0.751,0,90.992,0,3.555,0
"iccat","JPN",-49.5,25.5,1999,18152,0,357,0,247,0,85,0,25
"iccat","TAI",-49.5,25.5,1999,240990,77.454,0,0.716,0,71.733,0,5.005,0
"iccat","USA",-49.5,25.5,1999,1056,0,5,0,0,0,4,0,1
"iccat","JPN",-49.5,25.5,2000,77937,0,930,0,790,0,126,0,14
"iccat","TAI",-49.5,25.5,2000,52126,14.14,0,0.078,0,13.39,0,0.672,0
