"rfmo","flag","lon","lat","year","effort_set","effort_day","catch_tot","catch_skj","catch_alb","catch_bet","catch_yft"
"wcpfc","KOR",-173.5,-0.5,2014,80.81,52.55,3097.88,2302.962,0,14.682,780.236
"wcpfc","KOR",-173.5,-0.5,2015,20.4,14.56,1193.471,1034.152,0,11.727,147.592
"wcpfc","MHL",-173.5,-0.5,2015,3.11,1.97,62.295,55.031,0,1.922,5.342
"wcpfc","PNG",-173.5,-0.5,2015,19.28,11.48,703.439,619.675,0,14.152,69.612
"wcpfc","TWN",-173.5,-0.5,2015,12.47,9.31,223.456,193.774,0,3.058,26.624
"wcpfc","TWN",-173.5,-0.5,2023,6.36,4.77,85.984,55.503,0,0.085,30.396
"wcpfc","USA",-172.5,-0.5,1990,65.04,51.75,2067.705,829.905,0,17.084,1220.716
"wcpfc","USA",-172.5,-0.5,1992,53,49.75,2251.301,1568.355,0,193.199,489.747
"wcpfc","USA",-172.5,-0.5,1994,37.45,28.53,634.492,193.635,0,5.35,435.507
"wcpfc","JPN",-172.5,-0.5,1997,10,10,370,296.176,0,12.656,61.168
"wcpfc","KOR",-172.5,-0.5,1997,11.62,17.62,311.564,186.11,0,24.79,100.664
"wcpfc","TWN",-172.5,-0.5,1997,7,13.1,115.02,88.576,0,0.92,25.524
"wcpfc","USA",-172.5,-0.5,1997,16,19.73,649.602,381.565,0,82.761,185.276
"wcpfc","VUT",-172.5,-0.5,1997,3.33,5.33,22.257,19.92,0,0.498,1.839
"wcpfc","USA",-172.5,-0.5,2005,10.01,10.99,314.687,49.497,0,3.173,262.017
"wcpfc","KOR",-172.5,-0.5,2009,17,15.19,1260,1086.268,0,58.887,114.845
"wcpfc","USA",-172.5,-0.5,2009,6.36,6.16,206.472,203.096,0,0.763,2.613
"wcpfc","KIR",-172.5,-0.5,2012,17.94,12.71,1211.492,1057.561,0,9.71,144.221
"wcpfc","KOR",-172.5,-0.5,2012,19.93,16.53,325.166,258.695,0,7.872,58.599
"wcpfc","KIR",-172.5,-0.5,2014,17.47,12.74,227.011,149.893,0,0.636,76.482
"wcpfc","KOR",-172.5,-0.5,2014,98.04,67.19,3329.46,2447.889,0,18.333,863.238
"wcpfc","USA",-172.5,-0.5,2014,16.8,14.02,150.073,75.017,0,1.441,73.615
"wcpfc","KIR",-172.5,-0.5,2015,50.5,25.98,2316.234,1748.797,0,27.546,539.891
"wcpfc","KOR",-172.5,-0.5,2015,44.87,35.34,3354.452,2933.236,0,49.973,371.243
"wcpfc","PNG",-172.5,-0.5,2015,31.76,18.44,1627.921,1416.473,0,40.506,170.942
"wcpfc","TWN",-172.5,-0.5,2015,24.95,13.92,505.893,436.19,0,7.116,62.587
"wcpfc","KIR",-172.5,-0.5,2019,10,8.46,522.301,480.479,0,3.151,38.671
"wcpfc","MHL",-172.5,-0.5,2021,4.07,5.09,300.178,259.382,0,19.262,21.534
"wcpfc","FSM",-172.5,-0.5,2023,31,19.5,540.143,399.701,0,17.617,122.825
"wcpfc","KOR",-172.5,-0.5,2023,6.38,3.72,159.55,36.068,0,6.573,116.909
"wcpfc","TWN",-172.5,-0.5,2023,52.02,33.17,881.069,568.725,0,0.875,311.469
"wcpfc","USA",-171.5,-0.5,1990,18.01,16.01,798.943,603.534,0,6.913,188.496
"wcpfc","USA",-171.5,-0.5,1992,11,8.98,142.4,86.772,0,15.744,39.884
"wcpfc","USA",-171.5,-0.5,1994,18.21,14.54,289.16,172.563,0,2.312,114.285
"wcpfc","KOR",-171.5,-0.5,1997,10.58,14.03,517.513,348.588,0,13.895,155.03
"wcpfc","TWN",-171.5,-0.5,1997,5,7.21,185,96.129,0,4.143,84.728
"wcpfc","USA",-171.5,-0.5,1997,18,22.66,576.311,330.708,0,61.968,183.635
"wcpfc","KOR",-171.5,-0.5,2005,13.29,14.43,388.651,69.289,0,4.978,314.384
"wcpfc","USA",-171.5,-0.5,2005,36.05,29.38,1854.349,354.348,0,46.011,1453.99
"wcpfc","KOR",-171.5,-0.5,2009,15,13.59,965.1,914.722,0,16.422,33.956
"wcpfc","KIR",-171.5,-0.5,2014,11.64,9.13,227.01,177.973,0,0,49.037
"wcpfc","KOR",-171.5,-0.5,2014,87.27,59.24,3124.636,2294.579,0,20.76,809.297
"wcpfc","KIR",-171.5,-0.5,2015,13.17,7.54,406.164,312.603,0,5.309,88.252
"wcpfc","KOR",-171.5,-0.5,2015,30.6,21.96,2130.946,1875.192,0,36.082,219.672
"wcpfc","PNG",-171.5,-0.5,2015,29.49,16.62,1379.43,1233.898,0,19.5,126.032
"wcpfc","TWN",-171.5,-0.5,2015,30.62,17.53,1872.745,1620.239,0,65.7,186.806
"wcpfc","MHL",-171.5,-0.5,2021,3.06,3.06,274.74,236.158,0,18.741,19.841
"wcpfc","FSM",-171.5,-0.5,2023,15,11.25,715.229,588.465,0,27.783,98.981
"wcpfc","TWN",-171.5,-0.5,2023,35.03,18.93,514.841,332.326,0,0.512,182.003
"wcpfc","USA",-170.5,-0.5,1990,8.51,7.76,247.769,243.766,0,0.501,3.502
"wcpfc","USA",-170.5,-0.5,1994,30.37,21.74,1204.563,430.714,0,13.358,760.491
"wcpfc","KOR",-170.5,-0.5,1997,24.29,27.52,982.223,608.344,0,17.262,356.617
"wcpfc","TWN",-170.5,-0.5,1997,9,15.99,195,88.993,0,13.136,92.871
"wcpfc","USA",-170.5,-0.5,1997,35,48.02,956.507,569.575,0,53.001,333.931
"wcpfc","VUT",-170.5,-0.5,1997,4.45,7.01,22.255,11.631,0,1.242,9.382
"wcpfc","NZL",-170.5,-0.5,2005,7.02,7.01,145.325,32.626,0,5.18,107.519
"wcpfc","USA",-170.5,-0.5,2005,17.03,13.95,686.411,114.31,0,5.609,566.492
"wcpfc","KOR",-170.5,-0.5,2009,10,9.1,570.1,529.895,0,13.91,26.295
"wcpfc","KOR",-170.5,-0.5,2010,10.62,17.7,707.151,605.412,0,27.639,74.1
"wcpfc","USA",-170.5,-0.5,2013,40,42.74,717.1,656.932,0,1.874,58.294
"wcpfc","ECU",-170.5,-0.5,2014,9,5.65,68,29.891,0,6.622,31.487
"wcpfc","KIR",-170.5,-0.5,2014,18.62,10.96,840.516,658.952,0,0,181.564
"wcpfc","KOR",-170.5,-0.5,2014,85.09,56.24,2640.381,1921.256,0,11.888,707.237
"wcpfc","USA",-170.5,-0.5,2014,13.64,12.27,123.836,61.901,0,1.189,60.746
"wcpfc","KIR",-170.5,-0.5,2015,39.52,20.93,1196.539,691.702,0,4.161,500.676
"wcpfc","KOR",-170.5,-0.5,2015,72.41,50.09,3308.774,2840.122,0,38.795,429.857
"wcpfc","MHL",-170.5,-0.5,2015,11.42,10.59,716.15,693.36,0,6.781,16.009
"wcpfc","PNG",-170.5,-0.5,2015,48.77,25.88,1935.864,1747.988,0,20.157,167.719
"wcpfc","TWN",-170.5,-0.5,2015,37.43,22.76,1483.764,1245.649,0,66.491,171.624
"wcpfc","KIR",-170.5,-0.5,2020,4.21,4.56,268.31,195.82,0,33.551,38.939
"wcpfc","FSM",-170.5,-0.5,2023,28,22.18,1003.327,843.465,0,20.764,139.098
"wcpfc","KIR",-170.5,-0.5,2023,13.05,8.03,306.266,161.15,0,2.281,142.835
"wcpfc","KOR",-170.5,-0.5,2023,21.27,17.02,443.549,100.27,0,18.274,325.005
"wcpfc","MHL",-170.5,-0.5,2023,19.1,15.07,644.211,457.73,0,0,186.481
"wcpfc","TWN",-170.5,-0.5,2023,15.93,8.84,119.952,77.428,0,0.119,42.405
"wcpfc","VUT",-170.5,-0.5,2023,5,4.17,105.505,71.516,0,0,33.989
"wcpfc","USA",-169.5,-0.5,1994,73.89,67.28,2529.303,1094.959,0,26.356,1407.988
"wcpfc","KOR",-169.5,-0.5,1997,61.25,65.52,1478.611,1105.261,0,32.18,341.17
"wcpfc","TWN",-169.5,-0.5,1997,20,27.03,542,314.036,0,13.751,214.213
"wcpfc","USA",-169.5,-0.5,1997,16,23.94,497,287.223,0,37.9,171.877
"wcpfc","USA",-169.5,-0.5,2013,26,28.89,1299.098,1137.107,0,3.197,158.794
"wcpfc","KOR",-169.5,-0.5,2014,17.23,14.77,597.991,503.062,0,0,94.929
"wcpfc","USA",-169.5,-0.5,2014,18.89,12.42,439.304,174.016,0,4.878,260.41
"wcpfc","KIR",-169.5,-0.5,2015,10.99,8.1,926.604,710.715,0,36.648,179.241
"wcpfc","KOR",-169.5,-0.5,2015,36.72,26.2,2462.374,1959.248,0,33.652,469.474
"wcpfc","MHL",-169.5,-0.5,2015,10.38,7.82,1005.092,971.288,0,4.807,28.997
"wcpfc","PNG",-169.5,-0.5,2015,21.55,18.81,369.916,341.094,0,13.016,15.806
"wcpfc","TWN",-169.5,-0.5,2015,18.15,16.05,798.031,648.954,0,42.08,106.997
"wcpfc","USA",-169.5,-0.5,2015,8.33,6.38,370.092,329.025,0,11.489,29.578
"wcpfc","USA",-169.5,-0.5,2017,3,3.46,64.3,48.195,0,0.064,16.041
"wcpfc","FSM",-169.5,-0.5,2023,7,6.33,220.059,210.517,0,4.989,4.553
"wcpfc","KOR",-169.5,-0.5,2023,6.38,8.33,218.053,184.947,0,1.458,31.648
"wcpfc","USA",-168.5,-0.5,1994,33.41,21.38,1237.648,453.445,0,15.812,768.391
"wcpfc","KOR",-168.5,-0.5,1997,19.02,20.34,443.584,198.416,0,56.562,188.606
"wcpfc","TWN",-168.5,-0.5,1997,13,17.58,461,317.749,0,11.357,131.894
"wcpfc","USA",-168.5,-0.5,1997,9,14.65,161.001,140.563,0,2.531,17.907
"wcpfc","USA",-168.5,-0.5,2005,6.01,5.15,144.204,23.123,0,1.319,119.762
"wcpfc","KOR",-168.5,-0.5,2010,10.61,13.65,451.193,350.25,0,16.646,84.297
"wcpfc","USA",-168.5,-0.5,2010,5.09,8.53,210.224,181.032,0,9.787,19.405
"wcpfc","USA",-168.5,-0.5,2012,8.35,7.09,263.483,120.557,0,10.26,132.666
"wcpfc","KIR",-168.5,-0.5,2014,41.91,32.08,2167.649,1422.597,0,4.745,740.307
"wcpfc","KOR",-168.5,-0.5,2014,18.31,15.69,580.751,488.559,0,0,92.192
"wcpfc","USA",-168.5,-0.5,2014,11.55,8.84,278.108,110.163,0,3.088,164.857
"wcpfc","KOR",-168.5,-0.5,2015,14.28,10.41,316.076,225.884,0,0.872,89.32
"wcpfc","PNG",-168.5,-0.5,2015,5.67,6.15,402.899,349.486,0,25.262,28.151
"wcpfc","USA",-168.5,-0.5,2015,61.94,43.38,1271.997,1152.193,0,26.631,93.173
"wcpfc","FSM",-168.5,-0.5,2017,8.45,21.2,253.631,188.364,0,0,65.267
"wcpfc","KOR",-168.5,-0.5,2018,4.16,3.68,265.264,178.439,0,53.34,33.485
"wcpfc","MHL",-168.5,-0.5,2019,5,3.85,94.999,44.892,0,1.413,48.694
"wcpfc","MHL",-168.5,-0.5,2021,3.06,3.06,157.721,135.06,0,11.552,11.109
"wcpfc","KOR",-168.5,-0.5,2023,4.25,5.32,94.667,72.869,0,1.351,20.447
"wcpfc","MHL",-168.5,-0.5,2023,4.02,1.84,60.3,26.712,0,0,33.588
"wcpfc","TUV",-168.5,-0.5,2023,7.06,7.06,312.605,268.945,0,0,43.66
"wcpfc","TWN",-168.5,-0.5,2023,20.17,10.43,355.613,152.977,0,1.312,201.324
"wcpfc","KOR",-167.5,-0.5,1997,10.56,11.3,174.265,39.449,0,9.355,125.461
"wcpfc","USA",-167.5,-0.5,1997,9,13.28,199.099,121.122,0,23.504,54.473
"wcpfc","USA",-167.5,-0.5,2005,9.01,7.72,486.423,92.572,0,4.321,389.53
"wcpfc","KIR",-167.5,-0.5,2014,12.8,10.68,622.823,478.987,0,0.612,143.224
"wcpfc","USA",-167.5,-0.5,2014,20.99,17.82,970.227,384.324,0,10.772,575.131
"wcpfc","KIR",-167.5,-0.5,2015,9.88,6.86,493.983,245.893,0,12.403,235.687
"wcpfc","KOR",-167.5,-0.5,2015,16.32,11.81,418.032,298.747,0,1.153,118.132
"wcpfc","MHL",-167.5,-0.5,2015,3.11,2.73,177.513,171.543,0,0.849,5.121
"wcpfc","USA",-167.5,-0.5,2015,11.91,8.53,664.9,576.102,0,23.166,65.632
"wcpfc","USA",-167.5,-0.5,2018,4.03,4.12,71.093,34.917,0,0.215,35.961
"wcpfc","MHL",-167.5,-0.5,2020,4.07,4.07,575.069,488.047,0,38.642,48.38
"wcpfc","KIR",-167.5,-0.5,2023,5.02,3.76,151.627,107.476,0,23.483,20.668
"wcpfc","KOR",-167.5,-0.5,2023,12.76,5.32,384.305,295.813,0,5.486,83.006
"wcpfc","MHL",-167.5,-0.5,2023,7.04,4.35,100.501,44.52,0,0,55.981
"wcpfc","NRU",-167.5,-0.5,2023,14.02,5.51,383.668,282.082,0,0,101.586
"wcpfc","TUV",-167.5,-0.5,2023,5.04,2.86,25.21,16.02,0,0,9.19
"wcpfc","TWN",-167.5,-0.5,2023,3.18,1.77,47.769,28.986,0,0.171,18.612
"wcpfc","VUT",-167.5,-0.5,2023,9,8,215.009,150.052,0,0,64.957
"wcpfc","USA",-166.5,-0.5,1994,38.46,27.13,1140.345,371.378,0,8.492,760.475
"wcpfc","TWN",-166.5,-0.5,1997,8,10.82,80,25.137,0,9.109,45.754
"wcpfc","USA",-166.5,-0.5,1997,9,12.63,169.609,111.277,0,19.082,39.25
"wcpfc","KOR",-166.5,-0.5,2010,8.48,9.62,366.792,291.965,0,24.401,50.426
"wcpfc","MHL",-166.5,-0.5,2015,17.65,12.97,903.086,884.256,0,2.548,16.282
"wcpfc","USA",-166.5,-0.5,2018,12.07,12.5,196.086,96.308,0,0.593,99.185
"wcpfc","MHL",-166.5,-0.5,2019,9,6.93,200.001,60.78,0,1.145,138.076
"wcpfc","USA",-166.5,-0.5,2019,8,5.11,370.201,202.611,0,42.995,124.595
"wcpfc","KOR",-166.5,-0.5,2023,19.15,12.59,765.961,589.588,0,10.933,165.44
"wcpfc","SUN",-165.5,-0.5,1985,5.8,9.95,130.107,19.859,0,1.209,109.039
"wcpfc","USA",-165.5,-0.5,1994,17.21,13.21,330.453,201.737,0,2.522,126.194
"wcpfc","MHL",-165.5,-0.5,2015,8.3,4.91,207.58,204.141,0,0,3.439
"wcpfc","USA",-165.5,-0.5,2015,2.38,2.31,95.382,82.111,0,3.931,9.34
"wcpfc","USA",-165.5,-0.5,2018,45.25,46.83,874.133,429.33,0,2.642,442.161
"wcpfc","FSM",-165.5,-0.5,2019,20.54,12.31,1020.478,688.162,0,0,332.316
"wcpfc","KOR",-165.5,-0.5,2019,13.18,9.19,451.293,379.33,0,0.532,71.431
"wcpfc","MHL",-165.5,-0.5,2019,54,39.67,2057,1516.806,0,3.411,536.783
"wcpfc","TWN",-165.5,-0.5,2019,25.77,11.65,685.557,315.742,0,21.656,348.159
"wcpfc","USA",-165.5,-0.5,2019,62,38.7,2465.533,937.733,0,61.731,1466.069
"wcpfc","KOR",-165.5,-0.5,2023,28.72,17.73,2121.28,1632.825,0,30.279,458.176
"wcpfc","USA",-164.5,-0.5,1994,9.11,6.86,195.54,31.309,0,1.497,162.734
"wcpfc","KOR",-164.5,-0.5,1997,5.28,5.28,73.93,27.882,0,9.041,37.007
"wcpfc","USA",-164.5,-0.5,1997,2,2.47,30.801,23.803,0,1.974,5.024
"wcpfc","USA",-164.5,-0.5,2009,22.26,32.92,778.072,729.334,0,1.895,46.843
"wcpfc","MHL",-164.5,-0.5,2015,9.35,5.87,192.011,190.016,0,0.218,1.777
"wcpfc","USA",-164.5,-0.5,2015,4.76,6.66,138.183,127.355,0,2.712,8.116
"wcpfc","KIR",-164.5,-0.5,2018,8.08,5.13,358.732,50.267,0,0,308.465
"wcpfc","USA",-164.5,-0.5,2018,3.02,8.55,150.23,142.115,0,0,8.115
"wcpfc","FSM",-164.5,-0.5,2019,2.57,1.93,12.836,0,0,0,12.836
"wcpfc","KIR",-164.5,-0.5,2019,15,12.06,799.1,575.547,0,0,223.553
"wcpfc","KOR",-164.5,-0.5,2019,43.6,25.35,2757.549,1529.25,0,10.157,1218.142
"wcpfc","MHL",-164.5,-0.5,2019,50,18.98,1215.1,301.163,0,1.446,912.491
"wcpfc","USA",-164.5,-0.5,2019,31,21.3,1206.401,721.275,0,53.398,431.728
"wcpfc","KOR",-164.5,-0.5,2023,11.7,5.85,551.3,376.491,0,41.848,132.961
"wcpfc","NRU",-164.5,-0.5,2023,14.02,7.84,313.546,262.259,0,0,51.287
"wcpfc","USA",-163.5,-0.5,1994,7.08,6.17,256.974,43.207,0,1.934,211.833
"wcpfc","USA",-163.5,-0.5,1997,8,9.36,270.601,182.485,0,30.01,58.106
"wcpfc","USA",-163.5,-0.5,2015,7.14,9.99,305.122,274.883,0,7.812,22.427
"wcpfc","MHL",-163.5,-0.5,2019,3,1.23,125.01,52.895,0,4.636,67.479
"wcpfc","USA",-163.5,-0.5,2023,11,9,148,87.704,0,0,60.296
"wcpfc","USA",-162.5,-0.5,1997,9,9.26,225.699,37.831,0,1.566,186.302
"wcpfc","USA",-161.5,-0.5,1994,10.12,13.41,190.985,80.477,0,1.686,108.822
"wcpfc","USA",-161.5,-0.5,1997,20.99,20.99,593.3,310.273,0,3.414,279.613
"wcpfc","USA",-160.5,-0.5,1994,11.13,12.88,731.756,172.081,0,6.836,552.839
"wcpfc","USA",-160.5,-0.5,1997,16,19.26,269.9,145.063,0,9.778,115.059
"wcpfc","USA",-160.5,-0.5,2002,26.88,31.15,683.728,674.421,0,1.017,8.29
"wcpfc","USA",-159.5,-0.5,1997,89.82,82.1,1792.171,1275.134,0,10.877,506.16
"wcpfc","USA",-159.5,-0.5,2002,53.76,60.48,849.781,719.919,0,2.558,127.304
"wcpfc","USA",-159.5,-0.5,2004,8,14.75,129.6,21.125,0,0.891,107.584
"wcpfc","USA",-158.5,-0.5,1997,14.74,13.93,280.999,254.194,0,6.218,20.587
"wcpfc","USA",-158.5,-0.5,2002,4.13,5.76,378.872,244.532,0,1.206,133.134
"wcpfc","USA",-157.5,-0.5,1997,21,20.46,266.1,201.028,0,9.899,55.173
"wcpfc","KIR",-157.5,-0.5,2015,9.89,7.13,439.096,415.996,0,1.556,21.544
"wcpfc","KIR",-157.5,-0.5,2019,13,10.58,618,447.226,0,0,170.774
"wcpfc","KOR",-157.5,-0.5,2019,44.62,35.61,1914.694,829.069,0,2.633,1082.992
"wcpfc","USA",-156.5,-0.5,1994,37.45,12.87,849.363,577.588,0,6.875,264.9
"wcpfc","KOR",-156.5,-0.5,1997,88.72,60.73,2978.347,2435.881,0,110.289,432.177
"wcpfc","TWN",-156.5,-0.5,1997,5,4.67,349.999,250.159,0,1.217,98.623
"wcpfc","USA",-156.5,-0.5,1997,60.82,50.87,1231.137,1196.745,0,3.553,30.839
"wcpfc","VUT",-156.5,-0.5,1997,6.68,5.16,289.328,230.112,0,10.341,48.875
"wcpfc","USA",-156.5,-0.5,2002,7.23,10.65,257.717,59.381,0,1.461,196.875
"wcpfc","KIR",-156.5,-0.5,2015,17.57,13.14,790.371,748.663,0,2.786,38.922
"wcpfc","KOR",-156.5,-0.5,2015,39.78,30.84,1633.896,1446.465,0,22.091,165.34
"wcpfc","PNG",-156.5,-0.5,2015,13.61,12.93,368.68,327.561,0,0.356,40.763
"wcpfc","KIR",-156.5,-0.5,2019,15,12.21,499,361.11,0,0,137.89
"wcpfc","KOR",-156.5,-0.5,2019,39.55,28.15,1278.831,553.738,0,1.759,723.334
"wcpfc","KOR",-156.5,-0.5,2023,11.71,7.62,209.542,149.843,0,3.425,56.274
"wcpfc","JPN",-155.5,-0.5,1997,4,3,268.999,235.773,0,8.329,24.897
"wcpfc","KOR",-155.5,-0.5,1997,41.19,28.63,2059.495,1814.381,0,30.703,214.411
"wcpfc","TWN",-155.5,-0.5,1997,41.51,36.78,2095.2,1700.135,0,13.625,381.44
"wcpfc","USA",-155.5,-0.5,1997,31,27.72,572.015,464.096,0,1.842,106.077
"wcpfc","KOR",-155.5,-0.5,2002,7.45,7.4,138.284,136.03,0,0.199,2.055
"wcpfc","USA",-155.5,-0.5,2002,31.01,45.68,1537.822,277.411,0,8.516,1251.895
"wcpfc","KIR",-155.5,-0.5,2015,17.59,12.81,1300.823,1236.111,0,4.998,59.714
"wcpfc","KOR",-155.5,-0.5,2015,38.76,30.98,2020.828,1784.561,0,36.16,200.107
"wcpfc","KOR",-155.5,-0.5,2023,14.89,14.36,548.322,384.861,0,9.634,153.827
"wcpfc","JPN",-154.5,-0.5,1997,1,0.9,20.999,3.707,0,0.171,17.121
"wcpfc","TWN",-154.5,-0.5,1997,12,15.44,405,323.637,0,2.53,78.833
"wcpfc","USA",-154.5,-0.5,1997,3,2.61,5.399,3.443,0,0.024,1.932
"wcpfc","USA",-154.5,-0.5,2002,24.81,20.35,1326.417,582.503,0,6.731,737.183
"wcpfc","KIR",-154.5,-0.5,2015,36.24,18.4,1525.856,1338.353,0,9.442,178.061
"wcpfc","KOR",-154.5,-0.5,2015,19.38,12.74,703.517,346.687,0,0,356.83
"wcpfc","KOR",-154.5,-0.5,2019,23.32,17.24,1213.317,597.888,0,0,615.429
"wcpfc","KOR",-154.5,-0.5,2023,10.64,8.51,441.422,404.992,0,2.654,33.776
"wcpfc","KOR",-153.5,-0.5,2002,22.34,14.78,537.18,85.27,0,3.055,448.855
"wcpfc","TWN",-153.5,-0.5,2002,9.22,11.16,199.811,40.717,0,1.266,157.828
"wcpfc","USA",-153.5,-0.5,2002,3.1,2.54,121.984,21.72,0,0.654,99.61
"wcpfc","KOR",-152.5,-0.5,2002,26.6,17.59,537.178,85.341,0,3.024,448.813
"wcpfc","TWN",-152.5,-0.5,2002,6.15,7.45,76.85,12.838,0,0.472,63.54
"wcpfc","KOR",-151.5,-0.5,2002,29.79,19.7,733.966,122.893,0,4.023,607.05
"wcpfc","KOR",-150.5,-0.5,2002,20.22,13.38,297.841,71.507,0,1.632,224.702
"iattc","USA",-149.5,-0.5,1997,1,0,162.37,81.64,0,80.73,0
"iattc","ECU",-149.5,-0.5,2008,2,0,69,59,0,10,21
"iattc","ESP",-149.5,-0.5,2008,1,0,105,55,0,50,10
"iattc","ESP",-149.5,-0.5,2009,1,0,140,60,0,80,25
"iattc","MEX",-149.5,-0.5,2009,2,0,133,106,0,27,7
"iattc","ECU",-149.5,-0.5,2010,2,0,152,92,0,60,9
"iattc","ESP",-149.5,-0.5,2010,1,0,8,8,0,0,2
"iattc","ESP",-149.5,-0.5,2011,1,0,89,29,0,60,16
"iattc","ECU",-149.5,-0.5,2012,1,0,10,10,0,0,3
"iattc","ESP",-149.5,-0.5,2012,1,0,49,46,0,3,11
"iattc",NA,-149.5,-0.5,2012,1,0,101,78,0,23,14
"iattc","ECU",-149.5,-0.5,2013,1,0,20,2,0,18,26
"iattc","ESP",-149.5,-0.5,2013,2,0,113,76,0,37,7
"iattc","ESP",-149.5,-0.5,2014,1,0,40,27,0,13,8
"iattc","PAN",-149.5,-0.5,2016,1,0,191,114,0,77,0
"iattc","ECU",-149.5,-0.5,2017,4,0,515,112,0,403,50
"iattc","PAN",-149.5,-0.5,2017,3,0,170,15,0,155,5
"iattc","USA",-149.5,-0.5,2017,4,0,201,144,0,57,14
"iattc",NA,-149.5,-0.5,2017,1,0,131,83,0,48,12
"iattc","ECU",-149.5,-0.5,2018,1,0,70,20,0,50,0
"iattc","NIC",-149.5,-0.5,2018,1,0,50,0,0,50,0
"iattc",NA,-149.5,-0.5,2018,1,0,27,11,0,16,8
"iattc","ECU",-149.5,-0.5,2019,1,0,68,53,0,15,12
"iattc","PAN",-149.5,-0.5,2019,1,0,45,32,0,13,5
"iattc",NA,-149.5,-0.5,2020,2,0,265,45,0,220,0
"iattc","ECU",-148.5,-0.5,2007,1,0,221,32,0,189,12
"iattc","PAN",-148.5,-0.5,2007,1,0,25,23,0,2,0
"iattc","ESP",-148.5,-0.5,2008,1,0,201,164,0,37,3
"iattc","ECU",-148.5,-0.5,2009,1,0,186,135,0,51,24
"iattc","ESP",-148.5,-0.5,2009,3,0,331,257,0,74,29
"iattc","MEX",-148.5,-0.5,2009,8,0,32,32,0,0,132
"iattc","ECU",-148.5,-0.5,2010,2,0,101,72,0,29,7
"iattc","ESP",-148.5,-0.5,2010,1,0,15,12,0,3,0
"iattc","ESP",-148.5,-0.5,2011,1,0,23,17,0,6,7
"iattc","ESP",-148.5,-0.5,2012,2,0,108,99,0,9,67
"iattc","ECU",-148.5,-0.5,2013,2,0,250,178,0,72,30
"iattc",NA,-148.5,-0.5,2014,1,0,47,40,0,7,23
"iattc","ECU",-148.5,-0.5,2017,1,0,215,30,0,185,10
"iattc",NA,-148.5,-0.5,2017,1,0,36,24,0,12,9
"iattc","ECU",-148.5,-0.5,2018,2,0,137,90,0,47,8
"iattc","PAN",-148.5,-0.5,2019,1,0,27,25,0,2,3
"iattc","USA",-148.5,-0.5,2019,1,0,63,5,0,58,3
"iattc","PAN",-148.5,-0.5,2022,1,0,22,12,0,10,35
"iattc","SLV",-147.5,-0.5,2002,3,0,0,0,0,0,80
"iattc","ESP",-147.5,-0.5,2006,1,0,65,59,0,6,10
"iattc","ECU",-147.5,-0.5,2008,2,0,176,42,0,134,19
"iattc","PAN",-147.5,-0.5,2008,1,0,40,35,0,5,0
"iattc","ESP",-147.5,-0.5,2009,1,0,50,50,0,0,5
"iattc",NA,-147.5,-0.5,2010,1,0,11,11,0,0,4
"iattc","ESP",-147.5,-0.5,2011,1,0,40,9,0,31,5
"iattc","ESP",-147.5,-0.5,2012,3,0,289,200,0,89,91
"iattc",NA,-147.5,-0.5,2012,3,0,183,168,0,15,0
"iattc","ECU",-147.5,-0.5,2013,1,0,66,66,0,0,0
"iattc","ECU",-147.5,-0.5,2017,2,0,175,70,0,105,29
"iattc","USA",-147.5,-0.5,2017,2,0,205,55,0,150,10
"iattc",NA,-147.5,-0.5,2017,1,0,152,62,0,90,30
"iattc","ECU",-147.5,-0.5,2018,3,0,291,149,0,142,24
"iattc","USA",-147.5,-0.5,2018,1,0,85,85,0,0,15
"iattc",NA,-147.5,-0.5,2019,1,0,86,74,0,12,4
"iattc","USA",-147.5,-0.5,2021,1,0,51,35,0,16,9
"iattc","PAN",-147.5,-0.5,2022,2,0,169,149,0,20,103
"iattc","ECU",-146.5,-0.5,2001,1,0,104,71,0,33,61
"iattc","SLV",-146.5,-0.5,2002,3,0,0,0,0,0,16
"iattc","USA",-146.5,-0.5,2002,7,0,0,0,0,0,281.7
"iattc","ECU",-146.5,-0.5,2007,1,0,143,143,0,0,0
"iattc","ECU",-146.5,-0.5,2010,2,0,295,114,0,181,10
"iattc","ESP",-146.5,-0.5,2011,1,0,94,22,0,72,51
"iattc","ECU",-146.5,-0.5,2012,1,0,25,11,0,14,19
"iattc","ESP",-146.5,-0.5,2012,2,0,187,148,0,39,20
"iattc","PAN",-146.5,-0.5,2012,1,0,27,22,0,5,0
"iattc","ECU",-146.5,-0.5,2013,1,0,56,41,0,15,0
"iattc",NA,-146.5,-0.5,2014,1,0,30,22,0,8,0
"iattc","ECU",-146.5,-0.5,2015,2,0,166,130,0,36,17
"iattc","USA",-146.5,-0.5,2016,1,0,50,49,0,1,0
"iattc","ECU",-146.5,-0.5,2017,4,0,256,97,0,159,19
"iattc","USA",-146.5,-0.5,2017,1,0,61,32,0,29,29
"iattc",NA,-146.5,-0.5,2017,4,0,451,238,0,213,124
"iattc","ECU",-146.5,-0.5,2018,4,0,198,85,0,113,22
"iattc","USA",-146.5,-0.5,2018,3,0,90,90,0,0,38
"iattc",NA,-146.5,-0.5,2018,2,0,51,42,0,9,20
"iattc","ECU",-146.5,-0.5,2019,9,0,305,305,0,0,0
"iattc","USA",-146.5,-0.5,2021,1,0,38,8,0,30,2
